sku,repricer_name
"FLEA 352942194007","DS"
"FLEA 352942194124","DS"
"FLEA 352942194614","DS"
"FLEA 352942207893","DS"
"FLEA 352942208993","DS"
"FLEA 352942213020","DS"
"FLEA 352943505275","DS"
"FLEA 352943519952","DS"
"FLEA 352943520231","DS"
"FLEA 352943520394","DS"
"FLEA 352943520429","DS"
"FLEA 352943520468","DS"
"FLEA 352943520808","DS"
"FLEA 352943524797","DS"
"FLEA 352943524894","DS"
"FLEA 352943526600","DS"
"FLEA 352943526925","DS"
"FLEA 352943527195","DS"
"FLEA 352943527910","DS"
"FLEA 352943528957","DS"
"FLEA 352943713320","DS"
"FLEA 352944752692","DS"
"FLEA 352947767634","DS"
"FLEA 352949771932","DS"
"FLEA 352951335668","DS"
"FLEA 352951336003","DS"
"FLEA 352951336173","DS"
"FLEA 352951336198","DS"
"FLEA 352951336241","DS"
"FLEA 352951336280","DS"
"FLEA 352951336305","DS"
"FLEA 352952236618","DS"
"FLEA 352952575880","DS"
"FLEA 352952575923","DS"
"FLEA 352953806413","DS"
"FLEA 352953806446","DS"
"FLEA 352960177787","DS"
"FLEA 352960844489","DS"
"FLEA 352962119358","DS"
"FLEA 352962438651","DS"
"FLEA 352962438945","DS"
"FLEA 352967171866","DS"
"FLEA 352967172119","DS"
"FLEA 352970377467","DS"
"FLEA 352981452490","DS"
"FLEA 352984959404","DS"
"FLEA 352986299591","DS"
"FLEA 352989637675","DS"
"FLEA 352998150168","DS"
"FLEA 353014271276","DS"
"FLEA 353022859396","DS"
"FLEA 353023262798","DS"
"FLEA 353041288826","DS"
"FLEA 353058424088","DS"
"FLEA 353066684138","DS"
"FLEA 353066684145","DS"
"FLEA 353066684231","DS"
"FLEA 353066684238","DS"
"FLEA 353066684244","DS"
"FLEA 353101725664","DS"
"FLEA 353101725928","DS"
"FLEA 353101726161","DS"
"FLEA 353103903828","DS"
"FLEA 353105039242","DS"
"FLEA 353106829287","DS"
"FLEA 353106829288","DS"
"FLEA 353109083843","DS"
"FLEA 353112345303","DS"
"FLEA 353113409743","DS"
"FLEA 353116547129","DS"
"FLEA 353123262411","DS"
"FLEA 353123262412","DS"
"FLEA 353124420223","DS"
"FLEA 353126631681","DS"
"FLEA 353126631805","DS"
"FLEA 353126680768","DS"
"FLEA 353126686963","DS"
"FLEA 353126687459","DS"
"FLEA 353126688241","DS"
"FLEA 353126693881","DS"
"FLEA 353126693942","DS"
"FLEA 353131011140","DS"
"FLEA 353131011497","DS"
"FLEA 353131013450","DS"
"FLEA 353131846601","DS"
"FLEA 353133145785","DS"
"FLEA 353134345935","DS"
"FLEA 353136550683","DS"
"FLEA 353139098435","DS"
"FLEA 353140298580","DS"
"FLEA 353145152072","DS"
"FLEA 353154948399","DS"
"FLEA 353155811334","DS"
"FLEA 353166578930","DS"
"FLEA 353166582720","DS"
"FLEA 353167279402","DS"
"FLEA 353167466764","DS"
"FLEA 353169130863","DS"
"FLEA 353169582513","DS"
"FLEA 353171082039","DS"
"FLEA 353171082071","DS"
"FLEA 353173677649","DS"
"FLEA 353175255641","DS"
"FLEA 353175255704","DS"
"FLEA 353180514197","DS"
"FLEA 353182249561","DS"
"FLEA 353188486095","DS"
"FLEA 353190931784","DS"
"FLEA 361407685469","DS"
"FLEA 361430444864","DS"
"FLEA 361471588028","DS"
"FLEA 361502675036","DS"
"FLEA 361530254638","DS"
"FLEA 361860208235","DS"
"FLEA 361863841987","DS"
"FLEA 361875866484","DS"
"FLEA 361906670753","DS"
"FLEA 361917581885","DS"
"FLEA 361957030513","DS"
"FLEA 361977069932","DS"
"FLEA 361978451991","DS"
"FLEA 361992815431","DS"
"FLEA 362008889078","DS"
"FLEA 362032074248","DS"
"FLEA 362034287547","DS"
"FLEA 362034329375","DS"
"FLEA 362088340243","DS"
"FLEA 362100333298","DS"
"FLEA 362105566212","DS"
"FLEA 362111379373","DS"
"FLEA 362120518896","DS"
"FLEA 362134014320","DS"
"FLEA 362136852832","DS"
"FLEA 362143705567","DS"
"FLEA 362144463031","DS"
"FLEA 362144875901","DS"
"FLEA 362173949787","DS"
"FLEA 362191161145","DS"
"FLEA 362191161944","DS"
"FLEA 362191170830","DS"
"FLEA 362191176571","DS"
"FLEA 362191185458","DS"
"FLEA 362216204733","DS"
"FLEA 362253975170","DS"
"FLEA 362261729677","DS"
"FLEA 362261729701","DS"
"FLEA 362261998840","DS"
"FLEA 362263746604","DS"
"FLEA 362263746631","DS"
"FLEA 362267957107","DS"
"FLEA 362273378203","DS"
"FLEA 362274510112","DS"
"FLEA 362285781862","DS"
"FLEA 362287228865","DS"
"FLEA 362303537334","DS"
"FLEA 362305452660","DS"
"FLEA 362315695880","DS"
"FLEA 362322187683","DS"
"FLEA 362340593592","DS"
"FLEA 362342082984","DS"
"FLEA 362342641236","DS"
"FLEA 362342641260","DS"
"FLEA 362356601423","DS"
"FLEA 362373444528","DS"
"FLEA 362373444809","DS"
"FLEA 362373445353","DS"
"FLEA 362373445371","DS"
"FLEA 362373446979","DS"
"FLEA 362373451783","DS"
"FLEA 362373452710","DS"
"FLEA 362373462342","DS"
"FLEA 362373462540","DS"
"FLEA 362373462618","DS"
"FLEA 362373470176","DS"
"FLEA 362373470624","DS"
"FLEA 362373747213","DS"
"FLEA 362382853890","DS"
"FLEA 362385379410","DS"
"FLEA 362387059669","DS"
"FLEA 362387839281","DS"
"FLEA 362388447833","DS"
"FLEA 362390936557","DS"
"FLEA 362397896597","DS"
"FLEA 362399712136","DS"
"FLEA 362401059651","DS"
"FLEA 362401076280","DS"
"FLEA 362401079292","DS"
"FLEA 362401509557","DS"
"FLEA 362401509705","DS"
"FLEA 362401922672","DS"
"FLEA 362402907174","DS"
"FLEA 362402907191","DS"
"FLEA 362403624111","DS"
"FLEA 362405450695","DS"
"FLEA 362406245405","DS"
"FLEA 362408422519","DS"
"FLEA 362411073350","DS"
"FLEA 362411736074","DS"
"FLEA 362412769750","DS"
"FLEA 362416358828","DS"
"FLEA 362416982579","DS"
"FLEA 362421500451","DS"
"FLEA 362422708327","DS"
"FLEA 362422708360","DS"
"FLEA 362423426054","DS"
"FLEA 362423426983","DS"
"FLEA 362424108171","DS"
"FLEA 362430552056","DS"
"FLEA 362430836321","DS"
"FLEA 362430836322","DS"
"FLEA 362431691136","DS"
"FLEA 362433387774","DS"
"FLEA 362433726212","DS"
"FLEA 362435113247","DS"
"FLEA 362436904430","DS"
"FLEA 362441070349","DS"
"FLEA 362444101669","DS"
"FLEA 362444101757","DS"
"FLEA 362444103369","DS"
"FLEA 362444103432","DS"
"FLEA 362444104100","DS"
"FLEA 362444725549","DS"
"FLEA 362444726691","DS"
"FLEA 362444728817","DS"
"FLEA 362445421742","DS"
"FLEA 362445424478","DS"
"FLEA 362445424585","DS"
"FLEA 362446963148","DS"
"FLEA 362447317574","DS"
"FLEA 362447317642","DS"
"FLEA 362447317701","DS"
"FLEA 362448328538","DS"
"FLEA 362448331316","DS"
"FLEA 362449555496","DS"
"FLEA 362449555501","DS"
"FLEA 362449557757","DS"
"FLEA 362449557947","DS"
"FLEA 362449817537","DS"
"FLEA 362450097915","DS"
"FLEA 362450727406","DS"
"FLEA 362450727472","DS"
"FLEA 362452944688","DS"
"FLEA 362453231423","DS"
"FLEA 362453231454","DS"
"FLEA 362453783052","DS"
"FLEA 362453946147","DS"
"FLEA 362455389373","DS"
"FLEA 362455389519","DS"
"FLEA 362459177595","DS"
"FLEA 362459268123","DS"
"FLEA 362460337384","DS"
"FLEA 362460771057","DS"
"FLEA 362460771140","DS"
"FLEA 362461715908","DS"
"FLEA 362461715970","DS"
"FLEA 362462176991","DS"
"FLEA 362462702392","DS"
"FLEA 362462702762","DS"
"FLEA 362464540271","DS"
"FLEA 362465497092","DS"
"FLEA 362466866817","DS"
"FLEA 362467038616","DS"
"FLEA 362467328466","DS"
"FLEA 362467931380","DS"
"FLEA 362469451563","DS"
"FLEA 362470518917","DS"
"FLEA 362470518955","DS"
"FLEA 362471167922","DS"
"FLEA 362472014354","DS"
"FLEA 362472014840","DS"
"FLEA 362472017537","DS"
"FLEA 362472017731","DS"
"FLEA 362472830357","DS"
"FLEA 362474573621","DS"
"FLEA 362477454580","DS"
"FLEA 362477455013","DS"
"FLEA 362477455170","DS"
"FLEA 362478281548","DS"
"FLEA 362478976676","DS"
"FLEA 362479807756","DS"
"FLEA 362480597051","DS"
"FLEA 362481514368","DS"
"FLEA 362484123660","DS"
"FLEA 362484797730","DS"
"FLEA 362485711118","DS"
"FLEA 362486512975","DS"
"FLEA 362486513079","DS"
"FLEA 362487471763","DS"
"FLEA 362487472044","DS"
"FLEA 362487825806","DS"
"FLEA 362489386279","DS"
"FLEA 362491304295","DS"
"FLEA 362492101961","DS"
"FLEA 362492748139","DS"
"FLEA 362492748243","DS"
"FLEA 362493383764","DS"
"FLEA 362494725769","DS"
"FLEA 362497140048","DS"
"FLEA 362497140071","DS"
"FLEA 362497140074","DS"
"FLEA 362498243513","DS"
"FLEA 362498243580","DS"
"FLEA 362499413103","DS"
"FLEA 362500039912","DS"
"FLEA 362502379411","DS"
"FLEA 362505420742","DS"
"FLEA 362506938992","DS"
"FLEA 362514143840","DS"
"FLEA 362514143867","DS"
"FLEA 362522405744","DS"
"FLEA 362523704275","DS"
"FLEA 362523704347","DS"
"FLEA 362524539273","DS"
"FLEA 362524540254","DS"
"FLEA 362524542195","DS"
"FLEA 362524547519","DS"
"FLEA 362524547794","DS"
"FLEA 362524547976","DS"
"FLEA 362524551190","DS"
"FLEA 362524551208","DS"
"FLEA 362524551284","DS"
"FLEA 362524551417","DS"
"FLEA 362524554949","DS"
"FLEA 362527896744","DS"
"FLEA 362539676202","DS"
"FLEA 362540554470","DS"
"FLEA 362541054023","DS"
"FLEA 362543947084","DS"
"FLEA 362543947123","DS"
"FLEA 362545101969","DS"
"FLEA 362545893346","DS"
"FLEA 362547882018","DS"
"FLEA 362557167165","DS"
"FLEA 362558501382","DS"
"FLEA 362558501459","DS"
"FLEA 362561754657","DS"
"FLEA 362564978431","DS"
"FLEA 362568198831","DS"
"FLEA 362569153688","DS"
"FLEA 362571082750","DS"
"FLEA 362573525644","DS"
"FLEA 362575253513","DS"
"FLEA 362591338117","DS"
"FLEA 362592513134","DS"
"FLEA 362593274863","DS"
"FLEA 362597929132","DS"
"FLEA 362605547343","DS"
"FLEA 362606161957","DS"
"FLEA 362608873803","DS"
"FLEA 362608874124","DS"
"FLEA 362619603258","DS"
"FLEA 362622181289","DS"
"FLEA 362632635705","DS"
"FLEA 362632635790","DS"
"FLEA 362636792554","DS"
"FLEA 362637448800","DS"
"FLEA 362638550055","DS"
"FLEA 362638840851","DS"
"FLEA 362646465648","DS"
"FLEA 362649468267","DS"
"FLEA 362658476315","DS"
"FLEA 362663067530","DS"
"FLEA 362664630133","DS"
"FLEA 362664630135","DS"
"FLEA 362664630137","DS"
"FLEA 362667952248","DS"
"FLEA 362671497555","DS"
"FLEA 362672155424","DS"
"FLEA 362673919502","DS"
"FLEA 362675198525","DS"
"FLEA 362675770442","DS"
"FLEA 362683110397","DS"
"FLEA 362685666907","DS"
"FLEA 362685667053","DS"
"FLEA 362685667090","DS"
"FLEA 362685667174","DS"
"FLEA 362685667251","DS"
"FLEA 362685667275","DS"
"FLEA 362685667293","DS"
"FLEA 362685668099","DS"
"FLEA 362686072385","DS"
"FLEA 362686517063","DS"
"FLEA 362686517304","DS"
"FLEA 362686517438","DS"
"FLEA 362686517827","DS"
"FLEA 362686517898","DS"
"FLEA 362686517983","DS"
"FLEA 362686518602","DS"
"FLEA 362686518606","DS"
"FLEA 362686518940","DS"
"FLEA 362686519092","DS"
"FLEA 362687295331","DS"
"FLEA 362687295374","DS"
"FLEA 362687295578","DS"
"FLEA 362687295579","DS"
"FLEA 362687295688","DS"
"FLEA 362687296818","DS"
"FLEA 362688132748","DS"
"FLEA 362688132893","DS"
"FLEA 362688132894","DS"
"FLEA 362688134778","DS"
"FLEA 362688135178","DS"
"FLEA 362688952958","DS"
"FLEA 362688953269","DS"
"FLEA 362688954135","DS"
"FLEA 362688954185","DS"
"FLEA 362689026960","DS"
"FLEA 362689186203","DS"
"FLEA 362689186218","DS"
"FLEA 362689659316","DS"
"FLEA 362689659803","DS"
"FLEA 362690121355","DS"
"FLEA 362690734092","DS"
"FLEA 362690734135","DS"
"FLEA 362690734921","DS"
"FLEA 362690735003","DS"
"FLEA 362690735032","DS"
"FLEA 362690735049","DS"
"FLEA 362691479648","DS"
"FLEA 362691479961","DS"
"FLEA 362691481683","DS"
"FLEA 362691481684","DS"
"FLEA 362691807432","DS"
"FLEA 362692328694","DS"
"FLEA 362692329391","DS"
"FLEA 362692974735","DS"
"FLEA 362692976858","DS"
"FLEA 362692978578","DS"
"FLEA 362693653410","DS"
"FLEA 362693654011","DS"
"FLEA 362693654807","DS"
"FLEA 362693807426","DS"
"FLEA 362693807471","DS"
"FLEA 362693807517","DS"
"FLEA 362693807533","DS"
"FLEA 362693808072","DS"
"FLEA 362693808133","DS"
"FLEA 362693811810","DS"
"FLEA 362693811816","DS"
"FLEA 362693811884","DS"
"FLEA 362693812142","DS"
"FLEA 362693812377","DS"
"FLEA 362693812467","DS"
"FLEA 362693812587","DS"
"FLEA 362693812632","DS"
"FLEA 362693812813","DS"
"FLEA 362693812840","DS"
"FLEA 362693818855","DS"
"FLEA 362693818970","DS"
"FLEA 362693819151","DS"
"FLEA 362693819468","DS"
"FLEA 362693819576","DS"
"FLEA 362693819701","DS"
"FLEA 362693819869","DS"
"FLEA 362693823856","DS"
"FLEA 362693823967","DS"
"FLEA 362693826773","DS"
"FLEA 362693826966","DS"
"FLEA 362693826991","DS"
"FLEA 362693827002","DS"
"FLEA 362693827158","DS"
"FLEA 362693827180","DS"
"FLEA 362693827496","DS"
"FLEA 362693827498","DS"
"FLEA 362693830482","DS"
"FLEA 362693830772","DS"
"FLEA 362693831318","DS"
"FLEA 362693831814","DS"
"FLEA 362693834418","DS"
"FLEA 362693834494","DS"
"FLEA 362693834547","DS"
"FLEA 362693834556","DS"
"FLEA 362693834687","DS"
"FLEA 362693834857","DS"
"FLEA 362693834955","DS"
"FLEA 362693836616","DS"
"FLEA 362693836726","DS"
"FLEA 362693836786","DS"
"FLEA 362693836807","DS"
"FLEA 362693836942","DS"
"FLEA 362693836946","DS"
"FLEA 362694309021","DS"
"FLEA 362694309320","DS"
"FLEA 362694309343","DS"
"FLEA 362694309348","DS"
"FLEA 362694309367","DS"
"FLEA 362694309372","DS"
"FLEA 362694309378","DS"
"FLEA 362694309390","DS"
"FLEA 362694309392","DS"
"FLEA 362694861080","DS"
"FLEA 362694862354","DS"
"FLEA 362694862528","DS"
"FLEA 362694862563","DS"
"FLEA 362695438857","DS"
"FLEA 362695439260","DS"
"FLEA 362695439945","DS"
"FLEA 362695441115","DS"
"FLEA 362696139603","DS"
"FLEA 362696143648","DS"
"FLEA 362696143884","DS"
"FLEA 362696240499","DS"
"FLEA 362696240512","DS"
"FLEA 362696240543","DS"
"FLEA 362696240633","DS"
"FLEA 362696240645","DS"
"FLEA 362696240848","DS"
"FLEA 362696241060","DS"
"FLEA 362696241588","DS"
"FLEA 362697023393","DS"
"FLEA 362697025677","DS"
"FLEA 362697025879","DS"
"FLEA 362697026017","DS"
"FLEA 362697142321","DS"
"FLEA 362697889341","DS"
"FLEA 362697889751","DS"
"FLEA 362697895694","DS"
"FLEA 362697895695","DS"
"FLEA 362697895698","DS"
"FLEA 362697895893","DS"
"FLEA 362697895925","DS"
"FLEA 362697896214","DS"
"FLEA 362698676724","DS"
"FLEA 362698678071","DS"
"FLEA 362698678084","DS"
"FLEA 362698678244","DS"
"FLEA 362698678349","DS"
"FLEA 362698805996","DS"
"FLEA 362698806016","DS"
"FLEA 362698806325","DS"
"FLEA 362698806328","DS"
"FLEA 362698806537","DS"
"FLEA 362699668879","DS"
"FLEA 362699671834","DS"
"FLEA 362699674054","DS"
"FLEA 362699674897","DS"
"FLEA 362700309207","DS"
"FLEA 362700310924","DS"
"FLEA 362700313025","DS"
"FLEA 362700914448","DS"
"FLEA 362700915751","DS"
"FLEA 362700915891","DS"
"FLEA 362700915902","DS"
"FLEA 362701652324","DS"
"FLEA 362701660141","DS"
"FLEA 362701722459","DS"
"FLEA 362702507892","DS"
"FLEA 362702508691","DS"
"FLEA 362702785070","DS"
"FLEA 362703239792","DS"
"FLEA 362703242697","DS"
"FLEA 362703242732","DS"
"FLEA 362703242750","DS"
"FLEA 362703933584","DS"
"FLEA 362704748728","DS"
"FLEA 362706042164","DS"
"FLEA 362706198474","DS"
"FLEA 362706893516","DS"
"FLEA 362707004133","DS"
"FLEA 362708035779","DS"
"FLEA 362708556131","DS"
"FLEA 362708556265","DS"
"FLEA 362709012660","DS"
"FLEA 362709580751","DS"
"FLEA 362710565346","DS"
"FLEA 362710565413","DS"
"FLEA 362710565496","DS"
"FLEA 362710565722","DS"
"FLEA 362710565756","DS"
"FLEA 362710565817","DS"
"FLEA 362710565848","DS"
"FLEA 362710818383","DS"
"FLEA 362710818514","DS"
"FLEA 362710818768","DS"
"FLEA 362710818826","DS"
"FLEA 362710818967","DS"
"FLEA 362710819054","DS"
"FLEA 362710821003","DS"
"FLEA 362711277234","DS"
"FLEA 362711277248","DS"
"FLEA 362711277269","DS"
"FLEA 362711277545","DS"
"FLEA 362711277552","DS"
"FLEA 362711277563","DS"
"FLEA 362711277603","DS"
"FLEA 362711819685","DS"
"FLEA 362711819703","DS"
"FLEA 362711819706","DS"
"FLEA 362711819709","DS"
"FLEA 362711819810","DS"
"FLEA 362711819851","DS"
"FLEA 362711819894","DS"
"FLEA 362711819898","DS"
"FLEA 362711819920","DS"
"FLEA 362711819941","DS"
"FLEA 362712068776","DS"
"FLEA 362712469948","DS"
"FLEA 362712469972","DS"
"FLEA 362712470751","DS"
"FLEA 362712886374","DS"
"FLEA 362713501358","DS"
"FLEA 362713501568","DS"
"FLEA 362713501580","DS"
"FLEA 362713501601","DS"
"FLEA 362714595062","DS"
"FLEA 362714595084","DS"
"FLEA 362714595129","DS"
"FLEA 362715864685","DS"
"FLEA 362715864742","DS"
"FLEA 362715865049","DS"
"FLEA 362715865163","DS"
"FLEA 362716124593","DS"
"FLEA 362716125717","DS"
"FLEA 362716125729","DS"
"FLEA 362716511117","DS"
"FLEA 362717055937","DS"
"FLEA 362717055945","DS"
"FLEA 362717056052","DS"
"FLEA 362717056078","DS"
"FLEA 362717790305","DS"
"FLEA 362718391257","DS"
"FLEA 362718391274","DS"
"FLEA 362719552448","DS"
"FLEA 362719776819","DS"
"FLEA 362719776895","DS"
"FLEA 362720163874","DS"
"FLEA 362720163933","DS"
"FLEA 362720858221","DS"
"FLEA 362720858223","DS"
"FLEA 362720858224","DS"
"FLEA 362720858252","DS"
"FLEA 362720858352","DS"
"FLEA 362722531387","DS"
"FLEA 362722849345","DS"
"FLEA 362722849391","DS"
"FLEA 362723197039","DS"
"FLEA 362723197060","DS"
"FLEA 362723759526","DS"
"FLEA 362723759554","DS"
"FLEA 362723759575","DS"
"FLEA 362723759597","DS"
"FLEA 362723978789","DS"
"FLEA 362725072232","DS"
"FLEA 362725072482","DS"
"FLEA 362725073216","DS"
"FLEA 362725073221","DS"
"FLEA 362725806499","DS"
"FLEA 362727027267","DS"
"FLEA 362727283676","DS"
"FLEA 362727731490","DS"
"FLEA 362728402842","DS"
"FLEA 362728402912","DS"
"FLEA 362728402956","DS"
"FLEA 362729433732","DS"
"FLEA 362729965394","DS"
"FLEA 362730374559","DS"
"FLEA 362730374613","DS"
"FLEA 362730374723","DS"
"FLEA 362730374725","DS"
"FLEA 362731407042","DS"
"FLEA 362731407045","DS"
"FLEA 362731407056","DS"
"FLEA 362731407086","DS"
"FLEA 362731407091","DS"
"FLEA 362731652835","DS"
"FLEA 362732739951","DS"
"FLEA 362732740346","DS"
"FLEA 362733074188","DS"
"FLEA 362733549405","DS"
"FLEA 362733549470","DS"
"FLEA 362733549486","DS"
"FLEA 362734130634","DS"
"FLEA 362734577163","DS"
"FLEA 362734577169","DS"
"FLEA 362734577239","DS"
"FLEA 362735366110","DS"
"FLEA 362735366124","DS"
"FLEA 362735366228","DS"
"FLEA 362735366258","DS"
"FLEA 362735366295","DS"
"FLEA 362735366325","DS"
"FLEA 362735366331","DS"
"FLEA 362735366379","DS"
"FLEA 362735366425","DS"
"FLEA 362736088414","DS"
"FLEA 362736088481","DS"
"FLEA 362736088663","DS"
"FLEA 362736088728","DS"
"FLEA 362736088801","DS"
"FLEA 362736088822","DS"
"FLEA 362736088824","DS"
"FLEA 362736088917","DS"
"FLEA 362736088920","DS"
"FLEA 362736088934","DS"
"FLEA 362736355395","DS"
"FLEA 362736770814","DS"
"FLEA 362736770818","DS"
"FLEA 362736770916","DS"
"FLEA 362736770931","DS"
"FLEA 362736770932","DS"
"FLEA 362736770941","DS"
"FLEA 362736771018","DS"
"FLEA 362737494231","DS"
"FLEA 362737494237","DS"
"FLEA 362737494379","DS"
"FLEA 362737494813","DS"
"FLEA 362738386713","DS"
"FLEA 362738387072","DS"
"FLEA 362738387415","DS"
"FLEA 362738388744","DS"
"FLEA 362738388858","DS"
"FLEA 362738683433","DS"
"FLEA 362739207643","DS"
"FLEA 362739207769","DS"
"FLEA 362739511446","DS"
"FLEA 362739511606","DS"
"FLEA 362740957652","DS"
"FLEA 362740958103","DS"
"FLEA 362740958592","DS"
"FLEA 362740959605","DS"
"FLEA 362740959688","DS"
"FLEA 362740959972","DS"
"FLEA 362741496275","DS"
"FLEA 362741856756","DS"
"FLEA 362741856784","DS"
"FLEA 362741856842","DS"
"FLEA 362741856874","DS"
"FLEA 362741856880","DS"
"FLEA 362741857333","DS"
"FLEA 362741858023","DS"
"FLEA 362741858056","DS"
"FLEA 362742590301","DS"
"FLEA 362742590389","DS"
"FLEA 362742590543","DS"
"FLEA 362742590672","DS"
"FLEA 362742947615","DS"
"FLEA 362743463229","DS"
"FLEA 362743463711","DS"
"FLEA 362743463809","DS"
"FLEA 362743464513","DS"
"FLEA 362743464925","DS"
"FLEA 362743856338","DS"
"FLEA 362744371291","DS"
"FLEA 362744371332","DS"
"FLEA 362744371624","DS"
"FLEA 362744371634","DS"
"FLEA 362744371707","DS"
"FLEA 362744371735","DS"
"FLEA 362744371825","DS"
"FLEA 362744372373","DS"
"FLEA 362745088874","DS"
"FLEA 362745088916","DS"
"FLEA 362745088927","DS"
"FLEA 362745089146","DS"
"FLEA 362746204567","DS"
"FLEA 362746208086","DS"
"FLEA 362747091487","DS"
"FLEA 362747091564","DS"
"FLEA 362747741304","DS"
"FLEA 362747741363","DS"
"FLEA 362747741594","DS"
"FLEA 362747741725","DS"
"FLEA 362747741849","DS"
"FLEA 362747741961","DS"
"FLEA 362747741977","DS"
"FLEA 362747741981","DS"
"FLEA 362748691201","DS"
"FLEA 362748691764","DS"
"FLEA 362748692768","DS"
"FLEA 362748693110","DS"
"FLEA 362748693136","DS"
"FLEA 362748693238","DS"
"FLEA 362748693352","DS"
"FLEA 362748693589","DS"
"FLEA 362749231549","DS"
"FLEA 362749231579","DS"
"FLEA 362749654145","DS"
"FLEA 362749656083","DS"
"FLEA 362749657844","DS"
"FLEA 362749742646","DS"
"FLEA 362750452475","DS"
"FLEA 362750452525","DS"
"FLEA 362750452699","DS"
"FLEA 362750452772","DS"
"FLEA 362750453267","DS"
"FLEA 362750453371","DS"
"FLEA 362750453407","DS"
"FLEA 362751439836","DS"
"FLEA 362751439996","DS"
"FLEA 362751440645","DS"
"FLEA 362751440658","DS"
"FLEA 362751441020","DS"
"FLEA 362751441612","DS"
"FLEA 362751441631","DS"
"FLEA 362751441745","DS"
"FLEA 362751441810","DS"
"FLEA 362751441903","DS"
"FLEA 362752269572","DS"
"FLEA 362752269872","DS"
"FLEA 362752270027","DS"
"FLEA 362752271154","DS"
"FLEA 362752271213","DS"
"FLEA 362753187065","DS"
"FLEA 362753187100","DS"
"FLEA 362753187684","DS"
"FLEA 362753187796","DS"
"FLEA 362753189076","DS"
"FLEA 362754411586","DS"
"FLEA 362754411589","DS"
"FLEA 362754411631","DS"
"FLEA 362754411673","DS"
"FLEA 362754411904","DS"
"FLEA 362754412500","DS"
"FLEA 362754412536","DS"
"FLEA 362755365796","DS"
"FLEA 362755366374","DS"
"FLEA 362755368556","DS"
"FLEA 362755369134","DS"
"FLEA 362756119691","DS"
"FLEA 362756119895","DS"
"FLEA 362756983126","DS"
"FLEA 362756983187","DS"
"FLEA 362756983252","DS"
"FLEA 362756983531","DS"
"FLEA 362756983546","DS"
"FLEA 362757113940","DS"
"FLEA 362757857719","DS"
"FLEA 362757857873","DS"
"FLEA 362757858285","DS"
"FLEA 362757859230","DS"
"FLEA 362758935532","DS"
"FLEA 362758935646","DS"
"FLEA 362758935657","DS"
"FLEA 362760840939","DS"
"FLEA 362760840942","DS"
"FLEA 362761897356","DS"
"FLEA 362762862743","DS"
"FLEA 362764007401","DS"
"FLEA 362764651233","DS"
"FLEA 362765173938","DS"
"FLEA 362765173961","DS"
"FLEA 362765173989","DS"
"FLEA 362765174046","DS"
"FLEA 362765174134","DS"
"FLEA 362765175622","DS"
"FLEA 362765175907","DS"
"FLEA 362765175977","DS"
"FLEA 362765176023","DS"
"FLEA 362765176134","DS"
"FLEA 362765176177","DS"
"FLEA 362765176209","DS"
"FLEA 362765176275","DS"
"FLEA 362765975762","DS"
"FLEA 362766556165","DS"
"FLEA 362766556220","DS"
"FLEA 362766556242","DS"
"FLEA 362766556293","DS"
"FLEA 362766556294","DS"
"FLEA 362766556603","DS"
"FLEA 362766556980","DS"
"FLEA 362766558786","DS"
"FLEA 362766559119","DS"
"FLEA 362766559412","DS"
"FLEA 362767320046","DS"
"FLEA 362767320063","DS"
"FLEA 362767320192","DS"
"FLEA 362767320454","DS"
"FLEA 362767323827","DS"
"FLEA 362767323885","DS"
"FLEA 362767324051","DS"
"FLEA 362767324880","DS"
"FLEA 362767325379","DS"
"FLEA 362767688596","DS"
"FLEA 362767688610","DS"
"FLEA 362768231046","DS"
"FLEA 362768231069","DS"
"FLEA 362768233871","DS"
"FLEA 362768233898","DS"
"FLEA 362768818467","DS"
"FLEA 362768818493","DS"
"FLEA 362768818497","DS"
"FLEA 362768818523","DS"
"FLEA 362768818669","DS"
"FLEA 362768824113","DS"
"FLEA 362769493895","DS"
"FLEA 362769493970","DS"
"FLEA 362769493981","DS"
"FLEA 362769493993","DS"
"FLEA 362769494032","DS"
"FLEA 362769494095","DS"
"FLEA 362769494099","DS"
"FLEA 362770107360","DS"
"FLEA 362770504995","DS"
"FLEA 362770628910","DS"
"FLEA 362771385132","DS"
"FLEA 362771711235","DS"
"FLEA 362772161607","DS"
"FLEA 362772161696","DS"
"FLEA 362773308581","DS"
"FLEA 362773749798","DS"
"FLEA 362774524904","DS"
"FLEA 362775531739","DS"
"FLEA 362776006312","DS"
"FLEA 362776006455","DS"
"FLEA 362776006594","DS"
"FLEA 362776884846","DS"
"FLEA 362776884859","DS"
"FLEA 362776884889","DS"
"FLEA 362776884965","DS"
"FLEA 362777163096","DS"
"FLEA 362777163100","DS"
"FLEA 362777163145","DS"
"FLEA 362777608581","DS"
"FLEA 362777608757","DS"
"FLEA 362778539010","DS"
"FLEA 362778539024","DS"
"FLEA 362778539142","DS"
"FLEA 362778539179","DS"
"FLEA 362778774582","DS"
"FLEA 362779344789","DS"
"FLEA 362779344870","DS"
"FLEA 362779345041","DS"
"FLEA 362780449460","DS"
"FLEA 362780868694","DS"
"FLEA 362780868699","DS"
"FLEA 362780972610","DS"
"FLEA 362780972635","DS"
"FLEA 362780972708","DS"
"FLEA 362781185383","DS"
"FLEA 362781185469","DS"
"FLEA 362781185690","DS"
"FLEA 362781185773","DS"
